db_name,joined_rows,ground_truth_key_value,schema,domain
Player_47,[],"{'name': 'Jim Brasco  ', 'birth_date': '1931/2/3', 'nationality': 'American  ', 'age': 94, 'team': 'Milwaukee Hawks  ', 'position': nan, 'draft_pick': 1.0, 'draft_year': 1952.0, 'college': 'New York University  ', 'nba_championships': 0.0, 'mvp_awards': 0, 'olympic_gold_medals': 0.0, 'fiba_world_cup': 0.0, 'ID': 48}","[{'table_name': 'player', 'columns': [{'name': 'id', 'type': 'INTEGER', 'primary_key': True}, {'name': 'name', 'type': 'TEXT'}, {'name': 'draft_year', 'type': 'REAL'}, {'name': 'college', 'type': 'TEXT'}, {'name': 'position', 'type': 'TEXT'}]}, {'table_name': 'team', 'columns': [{'name': 'id', 'type': 'INTEGER', 'primary_key': True}, {'name': 'name', 'type': 'TEXT'}]}, {'table_name': 'achievement', 'columns': [{'name': 'id', 'type': 'INTEGER', 'primary_key': True}, {'name': 'player_id', 'type': 'INTEGER', 'foreign_key': True, 'foreign_key_table': 'player', 'foreign_key_column': 'id'}, {'name': 'nba_championships', 'type': 'BOOLEAN'}, {'name': 'mvp_awards', 'type': 'BOOLEAN'}, {'name': 'olympic_gold_medals', 'type': 'BOOLEAN'}]}, {'table_name': 'draft', 'columns': [{'name': 'id', 'type': 'INTEGER', 'primary_key': True}, {'name': 'player_id', 'type': 'INTEGER', 'foreign_key': True, 'foreign_key_table': 'player', 'foreign_key_column': 'id'}, {'name': 'year', 'type': 'INTEGER'}]}]",Player
Player_48,[],"{'name': 'Darnell Hillman  ', 'birth_date': '1949/8/29', 'nationality': 'American', 'age': 76, 'team': 'Golden State Warriors', 'position': 'Frontcourt', 'draft_pick': 8.0, 'draft_year': 1971.0, 'college': 'San Jose State University  ', 'nba_championships': 0.0, 'mvp_awards': 0, 'olympic_gold_medals': 0.0, 'fiba_world_cup': 1.0, 'ID': 49}","[{'table_name': 'player', 'columns': [{'name': 'id', 'type': 'INTEGER', 'primary_key': True}, {'name': 'name', 'type': 'TEXT'}, {'name': 'draft_year', 'type': 'REAL'}, {'name': 'college', 'type': 'TEXT'}, {'name': 'position', 'type': 'TEXT'}]}, {'table_name': 'team', 'columns': [{'name': 'id', 'type': 'INTEGER', 'primary_key': True}, {'name': 'name', 'type': 'TEXT'}]}, {'table_name': 'achievement', 'columns': [{'name': 'id', 'type': 'INTEGER', 'primary_key': True}, {'name': 'player_id', 'type': 'INTEGER', 'foreign_key': True, 'foreign_key_table': 'player', 'foreign_key_column': 'id'}, {'name': 'nba_championships', 'type': 'BOOLEAN'}, {'name': 'mvp_awards', 'type': 'BOOLEAN'}, {'name': 'olympic_gold_medals', 'type': 'BOOLEAN'}]}, {'table_name': 'draft', 'columns': [{'name': 'id', 'type': 'INTEGER', 'primary_key': True}, {'name': 'player_id', 'type': 'INTEGER', 'foreign_key': True, 'foreign_key_table': 'player', 'foreign_key_column': 'id'}, {'name': 'year', 'type': 'INTEGER'}]}]",Player
Player_49,[],"{'name': 'Larry Robinson', 'birth_date': '1951/6/2', 'nationality': 'Canadian', 'age': 74, 'team': 'Senior Consultant to Hockey Operations for the St. Louis Blues', 'position': 'Frontcourt', 'draft_pick': 0.0, 'draft_year': 0.0, 'college': nan, 'nba_championships': 0.0, 'mvp_awards': 0, 'olympic_gold_medals': 0.0, 'fiba_world_cup': 0.0, 'ID': 50}","[{'table_name': 'player', 'columns': [{'name': 'id', 'type': 'INTEGER', 'primary_key': True}, {'name': 'name', 'type': 'TEXT'}, {'name': 'draft_year', 'type': 'REAL'}, {'name': 'college', 'type': 'TEXT'}, {'name': 'position', 'type': 'TEXT'}]}, {'table_name': 'team', 'columns': [{'name': 'id', 'type': 'INTEGER', 'primary_key': True}, {'name': 'name', 'type': 'TEXT'}]}, {'table_name': 'achievement', 'columns': [{'name': 'id', 'type': 'INTEGER', 'primary_key': True}, {'name': 'player_id', 'type': 'INTEGER', 'foreign_key': True, 'foreign_key_table': 'player', 'foreign_key_column': 'id'}, {'name': 'nba_championships', 'type': 'BOOLEAN'}, {'name': 'mvp_awards', 'type': 'BOOLEAN'}, {'name': 'olympic_gold_medals', 'type': 'BOOLEAN'}]}, {'table_name': 'draft', 'columns': [{'name': 'id', 'type': 'INTEGER', 'primary_key': True}, {'name': 'player_id', 'type': 'INTEGER', 'foreign_key': True, 'foreign_key_table': 'player', 'foreign_key_column': 'id'}, {'name': 'year', 'type': 'INTEGER'}]}]",Player
Player_50,[],"{'name': 'Nicholas William Calathes ', 'birth_date': '1989/2/7', 'nationality': 'Greek-American  ', 'age': 36, 'team': 'AS Monaco  ', 'position': 'Backcourt', 'draft_pick': 35.0, 'draft_year': 2009.0, 'college': 'University of Florida  ', 'nba_championships': 0.0, 'mvp_awards': 0, 'olympic_gold_medals': 0.0, 'fiba_world_cup': 0.0, 'ID': 51}","[{'table_name': 'player', 'columns': [{'name': 'id', 'type': 'INTEGER', 'primary_key': True}, {'name': 'name', 'type': 'TEXT'}, {'name': 'draft_year', 'type': 'REAL'}, {'name': 'college', 'type': 'TEXT'}, {'name': 'position', 'type': 'TEXT'}]}, {'table_name': 'team', 'columns': [{'name': 'id', 'type': 'INTEGER', 'primary_key': True}, {'name': 'name', 'type': 'TEXT'}]}, {'table_name': 'achievement', 'columns': [{'name': 'id', 'type': 'INTEGER', 'primary_key': True}, {'name': 'player_id', 'type': 'INTEGER', 'foreign_key': True, 'foreign_key_table': 'player', 'foreign_key_column': 'id'}, {'name': 'nba_championships', 'type': 'BOOLEAN'}, {'name': 'mvp_awards', 'type': 'BOOLEAN'}, {'name': 'olympic_gold_medals', 'type': 'BOOLEAN'}]}, {'table_name': 'draft', 'columns': [{'name': 'id', 'type': 'INTEGER', 'primary_key': True}, {'name': 'player_id', 'type': 'INTEGER', 'foreign_key': True, 'foreign_key_table': 'player', 'foreign_key_column': 'id'}, {'name': 'year', 'type': 'INTEGER'}]}]",Player
Player_51,[],"{'name': 'Rod Derline  ', 'birth_date': '1952/3/11', 'nationality': ' ', 'age': 73, 'team': 'Seattle SuperSonics  ', 'position': 'Backcourt', 'draft_pick': 169.0, 'draft_year': 1974.0, 'college': 'Seattle University  ', 'nba_championships': 0.0, 'mvp_awards': 0, 'olympic_gold_medals': 0.0, 'fiba_world_cup': 0.0, 'ID': 52}","[{'table_name': 'player', 'columns': [{'name': 'id', 'type': 'INTEGER', 'primary_key': True}, {'name': 'name', 'type': 'TEXT'}, {'name': 'draft_year', 'type': 'REAL'}, {'name': 'college', 'type': 'TEXT'}, {'name': 'position', 'type': 'TEXT'}]}, {'table_name': 'team', 'columns': [{'name': 'id', 'type': 'INTEGER', 'primary_key': True}, {'name': 'name', 'type': 'TEXT'}]}, {'table_name': 'achievement', 'columns': [{'name': 'id', 'type': 'INTEGER', 'primary_key': True}, {'name': 'player_id', 'type': 'INTEGER', 'foreign_key': True, 'foreign_key_table': 'player', 'foreign_key_column': 'id'}, {'name': 'nba_championships', 'type': 'BOOLEAN'}, {'name': 'mvp_awards', 'type': 'BOOLEAN'}, {'name': 'olympic_gold_medals', 'type': 'BOOLEAN'}]}, {'table_name': 'draft', 'columns': [{'name': 'id', 'type': 'INTEGER', 'primary_key': True}, {'name': 'player_id', 'type': 'INTEGER', 'foreign_key': True, 'foreign_key_table': 'player', 'foreign_key_column': 'id'}, {'name': 'year', 'type': 'INTEGER'}]}]",Player
Player_52,[],"{'name': 'Kurt Thomas  ', 'birth_date': '1972/10/4', 'nationality': 'American  ', 'age': 53, 'team': ' New York Knicks', 'position': 'Frontcourt', 'draft_pick': 0.0, 'draft_year': 1995.0, 'college': 'Texas Christian University  ', 'nba_championships': 0.0, 'mvp_awards': 0, 'olympic_gold_medals': 0.0, 'fiba_world_cup': 0.0, 'ID': 53}","[{'table_name': 'player', 'columns': [{'name': 'id', 'type': 'INTEGER', 'primary_key': True}, {'name': 'name', 'type': 'TEXT'}, {'name': 'draft_year', 'type': 'REAL'}, {'name': 'college', 'type': 'TEXT'}, {'name': 'position', 'type': 'TEXT'}]}, {'table_name': 'team', 'columns': [{'name': 'id', 'type': 'INTEGER', 'primary_key': True}, {'name': 'name', 'type': 'TEXT'}]}, {'table_name': 'achievement', 'columns': [{'name': 'id', 'type': 'INTEGER', 'primary_key': True}, {'name': 'player_id', 'type': 'INTEGER', 'foreign_key': True, 'foreign_key_table': 'player', 'foreign_key_column': 'id'}, {'name': 'nba_championships', 'type': 'BOOLEAN'}, {'name': 'mvp_awards', 'type': 'BOOLEAN'}, {'name': 'olympic_gold_medals', 'type': 'BOOLEAN'}]}, {'table_name': 'draft', 'columns': [{'name': 'id', 'type': 'INTEGER', 'primary_key': True}, {'name': 'player_id', 'type': 'INTEGER', 'foreign_key': True, 'foreign_key_table': 'player', 'foreign_key_column': 'id'}, {'name': 'year', 'type': 'INTEGER'}]}]",Player
Player_53,[],"{'name': 'Kevin Wayne Durant', 'birth_date': '1988/9/29', 'nationality': 'American', 'age': 37, 'team': 'Phoenix Suns', 'position': 'Frontcourt', 'draft_pick': 2.0, 'draft_year': 2007.0, 'college': 'University of Texas at Austin', 'nba_championships': 2.0, 'mvp_awards': 1, 'olympic_gold_medals': 4.0, 'fiba_world_cup': 1.0, 'ID': 54}","[{'table_name': 'player', 'columns': [{'name': 'id', 'type': 'INTEGER', 'primary_key': True}, {'name': 'name', 'type': 'TEXT'}, {'name': 'draft_year', 'type': 'REAL'}, {'name': 'college', 'type': 'TEXT'}, {'name': 'position', 'type': 'TEXT'}]}, {'table_name': 'team', 'columns': [{'name': 'id', 'type': 'INTEGER', 'primary_key': True}, {'name': 'name', 'type': 'TEXT'}]}, {'table_name': 'achievement', 'columns': [{'name': 'id', 'type': 'INTEGER', 'primary_key': True}, {'name': 'player_id', 'type': 'INTEGER', 'foreign_key': True, 'foreign_key_table': 'player', 'foreign_key_column': 'id'}, {'name': 'nba_championships', 'type': 'BOOLEAN'}, {'name': 'mvp_awards', 'type': 'BOOLEAN'}, {'name': 'olympic_gold_medals', 'type': 'BOOLEAN'}]}, {'table_name': 'draft', 'columns': [{'name': 'id', 'type': 'INTEGER', 'primary_key': True}, {'name': 'player_id', 'type': 'INTEGER', 'foreign_key': True, 'foreign_key_table': 'player', 'foreign_key_column': 'id'}, {'name': 'year', 'type': 'INTEGER'}]}]",Player
Player_54,[],"{'name': 'Aaron Williams  ', 'birth_date': '1971/10/2', 'nationality': 'American  ', 'age': 54, 'team': ' Los Angeles Clippers', 'position': 'Frontcourt', 'draft_pick': 0.0, 'draft_year': 0.0, 'college': 'Xavier University  ', 'nba_championships': nan, 'mvp_awards': 0, 'olympic_gold_medals': nan, 'fiba_world_cup': nan, 'ID': 55}","[{'table_name': 'player', 'columns': [{'name': 'id', 'type': 'INTEGER', 'primary_key': True}, {'name': 'name', 'type': 'TEXT'}, {'name': 'draft_year', 'type': 'REAL'}, {'name': 'college', 'type': 'TEXT'}, {'name': 'position', 'type': 'TEXT'}]}, {'table_name': 'team', 'columns': [{'name': 'id', 'type': 'INTEGER', 'primary_key': True}, {'name': 'name', 'type': 'TEXT'}]}, {'table_name': 'achievement', 'columns': [{'name': 'id', 'type': 'INTEGER', 'primary_key': True}, {'name': 'player_id', 'type': 'INTEGER', 'foreign_key': True, 'foreign_key_table': 'player', 'foreign_key_column': 'id'}, {'name': 'nba_championships', 'type': 'BOOLEAN'}, {'name': 'mvp_awards', 'type': 'BOOLEAN'}, {'name': 'olympic_gold_medals', 'type': 'BOOLEAN'}]}, {'table_name': 'draft', 'columns': [{'name': 'id', 'type': 'INTEGER', 'primary_key': True}, {'name': 'player_id', 'type': 'INTEGER', 'foreign_key': True, 'foreign_key_table': 'player', 'foreign_key_column': 'id'}, {'name': 'year', 'type': 'INTEGER'}]}]",Player
Player_55,[],"{'name': 'Nathaniel Thomas Huffman  ', 'birth_date': '1975/4/2', 'nationality': 'American  ', 'age': 50, 'team': 'Toronto Raptors  ', 'position': nan, 'draft_pick': 0.0, 'draft_year': 0.0, 'college': 'Central Michigan University  ', 'nba_championships': 0.0, 'mvp_awards': 1, 'olympic_gold_medals': 0.0, 'fiba_world_cup': 1.0, 'ID': 56}","[{'table_name': 'player', 'columns': [{'name': 'id', 'type': 'INTEGER', 'primary_key': True}, {'name': 'name', 'type': 'TEXT'}, {'name': 'draft_year', 'type': 'REAL'}, {'name': 'college', 'type': 'TEXT'}, {'name': 'position', 'type': 'TEXT'}]}, {'table_name': 'team', 'columns': [{'name': 'id', 'type': 'INTEGER', 'primary_key': True}, {'name': 'name', 'type': 'TEXT'}]}, {'table_name': 'achievement', 'columns': [{'name': 'id', 'type': 'INTEGER', 'primary_key': True}, {'name': 'player_id', 'type': 'INTEGER', 'foreign_key': True, 'foreign_key_table': 'player', 'foreign_key_column': 'id'}, {'name': 'nba_championships', 'type': 'BOOLEAN'}, {'name': 'mvp_awards', 'type': 'BOOLEAN'}, {'name': 'olympic_gold_medals', 'type': 'BOOLEAN'}]}, {'table_name': 'draft', 'columns': [{'name': 'id', 'type': 'INTEGER', 'primary_key': True}, {'name': 'player_id', 'type': 'INTEGER', 'foreign_key': True, 'foreign_key_table': 'player', 'foreign_key_column': 'id'}, {'name': 'year', 'type': 'INTEGER'}]}]",Player
Player_56,[],"{'name': 'Fred Boyd  ', 'birth_date': '1950/6/13', 'nationality': 'American  ', 'age': 75, 'team': 'New Orleans Jazz  ', 'position': nan, 'draft_pick': 5.0, 'draft_year': 1972.0, 'college': 'Oregon State University  ', 'nba_championships': 0.0, 'mvp_awards': 0, 'olympic_gold_medals': 0.0, 'fiba_world_cup': 0.0, 'ID': 57}","[{'table_name': 'player', 'columns': [{'name': 'id', 'type': 'INTEGER', 'primary_key': True}, {'name': 'name', 'type': 'TEXT'}, {'name': 'draft_year', 'type': 'REAL'}, {'name': 'college', 'type': 'TEXT'}, {'name': 'position', 'type': 'TEXT'}]}, {'table_name': 'team', 'columns': [{'name': 'id', 'type': 'INTEGER', 'primary_key': True}, {'name': 'name', 'type': 'TEXT'}]}, {'table_name': 'achievement', 'columns': [{'name': 'id', 'type': 'INTEGER', 'primary_key': True}, {'name': 'player_id', 'type': 'INTEGER', 'foreign_key': True, 'foreign_key_table': 'player', 'foreign_key_column': 'id'}, {'name': 'nba_championships', 'type': 'BOOLEAN'}, {'name': 'mvp_awards', 'type': 'BOOLEAN'}, {'name': 'olympic_gold_medals', 'type': 'BOOLEAN'}]}, {'table_name': 'draft', 'columns': [{'name': 'id', 'type': 'INTEGER', 'primary_key': True}, {'name': 'player_id', 'type': 'INTEGER', 'foreign_key': True, 'foreign_key_table': 'player', 'foreign_key_column': 'id'}, {'name': 'year', 'type': 'INTEGER'}]}]",Player
Player_57,[],"{'name': 'William Bedford  ', 'birth_date': '1963/12/14', 'nationality': 'American  ', 'age': 61, 'team': ' Grand Rapids Hoops', 'position': 'Frontcourt', 'draft_pick': 6.0, 'draft_year': 1986.0, 'college': 'Memphis State University  ', 'nba_championships': 1.0, 'mvp_awards': 0, 'olympic_gold_medals': 0.0, 'fiba_world_cup': 0.0, 'ID': 58}","[{'table_name': 'player', 'columns': [{'name': 'id', 'type': 'INTEGER', 'primary_key': True}, {'name': 'name', 'type': 'TEXT'}, {'name': 'draft_year', 'type': 'REAL'}, {'name': 'college', 'type': 'TEXT'}, {'name': 'position', 'type': 'TEXT'}]}, {'table_name': 'team', 'columns': [{'name': 'id', 'type': 'INTEGER', 'primary_key': True}, {'name': 'name', 'type': 'TEXT'}]}, {'table_name': 'achievement', 'columns': [{'name': 'id', 'type': 'INTEGER', 'primary_key': True}, {'name': 'player_id', 'type': 'INTEGER', 'foreign_key': True, 'foreign_key_table': 'player', 'foreign_key_column': 'id'}, {'name': 'nba_championships', 'type': 'BOOLEAN'}, {'name': 'mvp_awards', 'type': 'BOOLEAN'}, {'name': 'olympic_gold_medals', 'type': 'BOOLEAN'}]}, {'table_name': 'draft', 'columns': [{'name': 'id', 'type': 'INTEGER', 'primary_key': True}, {'name': 'player_id', 'type': 'INTEGER', 'foreign_key': True, 'foreign_key_table': 'player', 'foreign_key_column': 'id'}, {'name': 'year', 'type': 'INTEGER'}]}]",Player
Player_58,[],"{'name': 'Steve Smith', 'birth_date': '1969/3/31', 'nationality': 'American', 'age': 56, 'team': 'Charlotte Bobcats', 'position': 'Backcourt', 'draft_pick': 5.0, 'draft_year': 1991.0, 'college': 'Michigan State', 'nba_championships': 1.0, 'mvp_awards': 0, 'olympic_gold_medals': 1.0, 'fiba_world_cup': 1.0, 'ID': 59}","[{'table_name': 'player', 'columns': [{'name': 'id', 'type': 'INTEGER', 'primary_key': True}, {'name': 'name', 'type': 'TEXT'}, {'name': 'draft_year', 'type': 'REAL'}, {'name': 'college', 'type': 'TEXT'}, {'name': 'position', 'type': 'TEXT'}]}, {'table_name': 'team', 'columns': [{'name': 'id', 'type': 'INTEGER', 'primary_key': True}, {'name': 'name', 'type': 'TEXT'}]}, {'table_name': 'achievement', 'columns': [{'name': 'id', 'type': 'INTEGER', 'primary_key': True}, {'name': 'player_id', 'type': 'INTEGER', 'foreign_key': True, 'foreign_key_table': 'player', 'foreign_key_column': 'id'}, {'name': 'nba_championships', 'type': 'BOOLEAN'}, {'name': 'mvp_awards', 'type': 'BOOLEAN'}, {'name': 'olympic_gold_medals', 'type': 'BOOLEAN'}]}, {'table_name': 'draft', 'columns': [{'name': 'id', 'type': 'INTEGER', 'primary_key': True}, {'name': 'player_id', 'type': 'INTEGER', 'foreign_key': True, 'foreign_key_table': 'player', 'foreign_key_column': 'id'}, {'name': 'year', 'type': 'INTEGER'}]}]",Player
Player_59,[],"{'name': 'Shawn Christopher Respert  ', 'birth_date': '1972/2/6', 'nationality': 'American  ', 'age': 53, 'team': '  ', 'position': nan, 'draft_pick': 8.0, 'draft_year': 1995.0, 'college': 'Michigan State  ', 'nba_championships': 0.0, 'mvp_awards': 0, 'olympic_gold_medals': 0.0, 'fiba_world_cup': 0.0, 'ID': 60}","[{'table_name': 'player', 'columns': [{'name': 'id', 'type': 'INTEGER', 'primary_key': True}, {'name': 'name', 'type': 'TEXT'}, {'name': 'draft_year', 'type': 'REAL'}, {'name': 'college', 'type': 'TEXT'}, {'name': 'position', 'type': 'TEXT'}]}, {'table_name': 'team', 'columns': [{'name': 'id', 'type': 'INTEGER', 'primary_key': True}, {'name': 'name', 'type': 'TEXT'}]}, {'table_name': 'achievement', 'columns': [{'name': 'id', 'type': 'INTEGER', 'primary_key': True}, {'name': 'player_id', 'type': 'INTEGER', 'foreign_key': True, 'foreign_key_table': 'player', 'foreign_key_column': 'id'}, {'name': 'nba_championships', 'type': 'BOOLEAN'}, {'name': 'mvp_awards', 'type': 'BOOLEAN'}, {'name': 'olympic_gold_medals', 'type': 'BOOLEAN'}]}, {'table_name': 'draft', 'columns': [{'name': 'id', 'type': 'INTEGER', 'primary_key': True}, {'name': 'player_id', 'type': 'INTEGER', 'foreign_key': True, 'foreign_key_table': 'player', 'foreign_key_column': 'id'}, {'name': 'year', 'type': 'INTEGER'}]}]",Player
Player_60,[],"{'name': 'Rodney Strickland  ', 'birth_date': '1966/7/11', 'nationality': 'American  ', 'age': 59, 'team': ' Houston Rockets', 'position': nan, 'draft_pick': 19.0, 'draft_year': 1988.0, 'college': 'DePaul University  ', 'nba_championships': 0.0, 'mvp_awards': 0, 'olympic_gold_medals': 0.0, 'fiba_world_cup': 0.0, 'ID': 61}","[{'table_name': 'player', 'columns': [{'name': 'id', 'type': 'INTEGER', 'primary_key': True}, {'name': 'name', 'type': 'TEXT'}, {'name': 'draft_year', 'type': 'REAL'}, {'name': 'college', 'type': 'TEXT'}, {'name': 'position', 'type': 'TEXT'}]}, {'table_name': 'team', 'columns': [{'name': 'id', 'type': 'INTEGER', 'primary_key': True}, {'name': 'name', 'type': 'TEXT'}]}, {'table_name': 'achievement', 'columns': [{'name': 'id', 'type': 'INTEGER', 'primary_key': True}, {'name': 'player_id', 'type': 'INTEGER', 'foreign_key': True, 'foreign_key_table': 'player', 'foreign_key_column': 'id'}, {'name': 'nba_championships', 'type': 'BOOLEAN'}, {'name': 'mvp_awards', 'type': 'BOOLEAN'}, {'name': 'olympic_gold_medals', 'type': 'BOOLEAN'}]}, {'table_name': 'draft', 'columns': [{'name': 'id', 'type': 'INTEGER', 'primary_key': True}, {'name': 'player_id', 'type': 'INTEGER', 'foreign_key': True, 'foreign_key_table': 'player', 'foreign_key_column': 'id'}, {'name': 'year', 'type': 'INTEGER'}]}]",Player
Player_61,[],"{'name': 'Elmer H. Behnke  ', 'birth_date': '1929/2/3', 'nationality': 'American  ', 'age': 96, 'team': 'Milwaukee Hawks  ', 'position': nan, 'draft_pick': 35.0, 'draft_year': 1951.0, 'college': 'Bradley University  ', 'nba_championships': 0.0, 'mvp_awards': 0, 'olympic_gold_medals': 0.0, 'fiba_world_cup': 0.0, 'ID': 62}","[{'table_name': 'player', 'columns': [{'name': 'id', 'type': 'INTEGER', 'primary_key': True}, {'name': 'name', 'type': 'TEXT'}, {'name': 'draft_year', 'type': 'REAL'}, {'name': 'college', 'type': 'TEXT'}, {'name': 'position', 'type': 'TEXT'}]}, {'table_name': 'team', 'columns': [{'name': 'id', 'type': 'INTEGER', 'primary_key': True}, {'name': 'name', 'type': 'TEXT'}]}, {'table_name': 'achievement', 'columns': [{'name': 'id', 'type': 'INTEGER', 'primary_key': True}, {'name': 'player_id', 'type': 'INTEGER', 'foreign_key': True, 'foreign_key_table': 'player', 'foreign_key_column': 'id'}, {'name': 'nba_championships', 'type': 'BOOLEAN'}, {'name': 'mvp_awards', 'type': 'BOOLEAN'}, {'name': 'olympic_gold_medals', 'type': 'BOOLEAN'}]}, {'table_name': 'draft', 'columns': [{'name': 'id', 'type': 'INTEGER', 'primary_key': True}, {'name': 'player_id', 'type': 'INTEGER', 'foreign_key': True, 'foreign_key_table': 'player', 'foreign_key_column': 'id'}, {'name': 'year', 'type': 'INTEGER'}]}]",Player
Player_62,[],"{'name': 'Lamar Brandon Stevens  ', 'birth_date': '1997/7/9', 'nationality': 'American  ', 'age': 28, 'team': 'Memphis Grizzlies  ', 'position': nan, 'draft_pick': 0.0, 'draft_year': 0.0, 'college': 'Penn State Nittany Lions  ', 'nba_championships': 0.0, 'mvp_awards': 0, 'olympic_gold_medals': 0.0, 'fiba_world_cup': 0.0, 'ID': 63}","[{'table_name': 'player', 'columns': [{'name': 'id', 'type': 'INTEGER', 'primary_key': True}, {'name': 'name', 'type': 'TEXT'}, {'name': 'draft_year', 'type': 'REAL'}, {'name': 'college', 'type': 'TEXT'}, {'name': 'position', 'type': 'TEXT'}]}, {'table_name': 'team', 'columns': [{'name': 'id', 'type': 'INTEGER', 'primary_key': True}, {'name': 'name', 'type': 'TEXT'}]}, {'table_name': 'achievement', 'columns': [{'name': 'id', 'type': 'INTEGER', 'primary_key': True}, {'name': 'player_id', 'type': 'INTEGER', 'foreign_key': True, 'foreign_key_table': 'player', 'foreign_key_column': 'id'}, {'name': 'nba_championships', 'type': 'BOOLEAN'}, {'name': 'mvp_awards', 'type': 'BOOLEAN'}, {'name': 'olympic_gold_medals', 'type': 'BOOLEAN'}]}, {'table_name': 'draft', 'columns': [{'name': 'id', 'type': 'INTEGER', 'primary_key': True}, {'name': 'player_id', 'type': 'INTEGER', 'foreign_key': True, 'foreign_key_table': 'player', 'foreign_key_column': 'id'}, {'name': 'year', 'type': 'INTEGER'}]}]",Player
Player_63,[],"{'name': 'Ronald Moore  ', 'birth_date': '1988/7/14', 'nationality': 'American  ', 'age': 37, 'team': 'Debreceni EAC  ', 'position': 'Backcourt', 'draft_pick': nan, 'draft_year': 2010.0, 'college': 'Siena  ', 'nba_championships': 0.0, 'mvp_awards': 0, 'olympic_gold_medals': 0.0, 'fiba_world_cup': 0.0, 'ID': 64}","[{'table_name': 'player', 'columns': [{'name': 'id', 'type': 'INTEGER', 'primary_key': True}, {'name': 'name', 'type': 'TEXT'}, {'name': 'draft_year', 'type': 'REAL'}, {'name': 'college', 'type': 'TEXT'}, {'name': 'position', 'type': 'TEXT'}]}, {'table_name': 'team', 'columns': [{'name': 'id', 'type': 'INTEGER', 'primary_key': True}, {'name': 'name', 'type': 'TEXT'}]}, {'table_name': 'achievement', 'columns': [{'name': 'id', 'type': 'INTEGER', 'primary_key': True}, {'name': 'player_id', 'type': 'INTEGER', 'foreign_key': True, 'foreign_key_table': 'player', 'foreign_key_column': 'id'}, {'name': 'nba_championships', 'type': 'BOOLEAN'}, {'name': 'mvp_awards', 'type': 'BOOLEAN'}, {'name': 'olympic_gold_medals', 'type': 'BOOLEAN'}]}, {'table_name': 'draft', 'columns': [{'name': 'id', 'type': 'INTEGER', 'primary_key': True}, {'name': 'player_id', 'type': 'INTEGER', 'foreign_key': True, 'foreign_key_table': 'player', 'foreign_key_column': 'id'}, {'name': 'year', 'type': 'INTEGER'}]}]",Player
Player_64,[],"{'name': 'Erazem Lorbek  ', 'birth_date': '1984/2/21', 'nationality': 'Slovenian  ', 'age': 41, 'team': ' Petrol Olimpija', 'position': 'Frontcourt', 'draft_pick': 2.0, 'draft_year': 2005.0, 'college': 'Michigan State University  ', 'nba_championships': 0.0, 'mvp_awards': 0, 'olympic_gold_medals': 0.0, 'fiba_world_cup': 0.0, 'ID': 65}","[{'table_name': 'player', 'columns': [{'name': 'id', 'type': 'INTEGER', 'primary_key': True}, {'name': 'name', 'type': 'TEXT'}, {'name': 'draft_year', 'type': 'REAL'}, {'name': 'college', 'type': 'TEXT'}, {'name': 'position', 'type': 'TEXT'}]}, {'table_name': 'team', 'columns': [{'name': 'id', 'type': 'INTEGER', 'primary_key': True}, {'name': 'name', 'type': 'TEXT'}]}, {'table_name': 'achievement', 'columns': [{'name': 'id', 'type': 'INTEGER', 'primary_key': True}, {'name': 'player_id', 'type': 'INTEGER', 'foreign_key': True, 'foreign_key_table': 'player', 'foreign_key_column': 'id'}, {'name': 'nba_championships', 'type': 'BOOLEAN'}, {'name': 'mvp_awards', 'type': 'BOOLEAN'}, {'name': 'olympic_gold_medals', 'type': 'BOOLEAN'}]}, {'table_name': 'draft', 'columns': [{'name': 'id', 'type': 'INTEGER', 'primary_key': True}, {'name': 'player_id', 'type': 'INTEGER', 'foreign_key': True, 'foreign_key_table': 'player', 'foreign_key_column': 'id'}, {'name': 'year', 'type': 'INTEGER'}]}]",Player
